customer_email,total_amount,status,created_at,product_skus
ishani.kapoor62@example.com,17099.1,paid,2025-12-23,TN-MON-001
watika.wali13@example.com,2698.0,refunded,2025-12-24,TN-MOUSE-001;TN-COOL-001
leela.parmer349@example.com,2974.15,paid,2025-12-24,TN-KB-001
owen.oommen221@example.com,4999.0,failed,2025-12-24,TN-SSD-001
urmi.lad67@example.com,17099.1,paid,2025-12-24,TN-MON-001
omaja.sharma301@example.com,40497.0,failed,2025-12-24,TN-MON-001;TN-CTRL-001
chandran.datta211@example.com,23196.0,paid,2025-12-24,TN-HUB-001;TN-MON-001;TN-STAND-001
udant.hayer63@example.com,1285.71,paid,2025-12-24,TN-COOL-001
nathaniel.narain420@example.com,1798.0,paid,2025-12-24,TN-MAT-001
garima.agarwal197@example.com,2549.15,paid,2025-12-24,TN-HEADSET-001
pallavi.lal439@example.com,4999.0,paid,2025-12-24,TN-SSD-001
omaja.sharma301@example.com,4767.3,failed,2025-12-24,TN-STAND-001;TN-CTRL-001;TN-MOUSE-001
gautami.lall415@example.com,4999.0,paid,2025-12-24,TN-SSD-001
owen.oommen221@example.com,2999.0,paid,2025-12-25,TN-HEADSET-001
vrishti.lalla169@example.com,5127.3,paid,2025-12-25,TN-CTRL-001;TN-HUB-001
damini.salvi353@example.com,5098.0,refunded,2025-12-25,TN-KB-001;TN-HUB-001
benjamin.deol166@example.com,20398.3,paid,2025-12-25,TN-MON-001;TN-SSD-001
amara.mitra467@example.com,1529.15,paid,2025-12-25,TN-LIGHT-001
charvi.date343@example.com,20198.0,cancelled,2025-12-25,TN-COOL-001;TN-MON-001
ekiya.konda151@example.com,6268.1,paid,2025-12-25,TN-SSD-001;TN-HUB-001
panini.prabhakar251@example.com,2498.0,paid,2025-12-25,TN-STAND-001;TN-COOL-001
ssidhu@example.net,4999.0,paid,2025-12-25,TN-SSD-001
chandran.datta211@example.com,1799.0,paid,2025-12-25,TN-LIGHT-001
triveni.mallick245@example.com,4999.0,paid,2025-12-25,TN-SSD-001
wridesh.sangha105@example.com,1495.56,paid,2025-12-25,TN-MOUSE-001
rajata.venkataraman444@example.com,9596.0,paid,2025-12-26,TN-KB-001;TN-STAND-001
ikbal.shankar237@example.com,2999.0,cancelled,2025-12-26,TN-HEADSET-001
david.kurian281@example.com,1529.15,paid,2025-12-26,TN-LIGHT-001
sanya.shanker358@example.com,2499.0,failed,2025-12-26,TN-CTRL-001
viraj.arora38@example.com,5997.0,paid,2025-12-26,TN-HUB-001;TN-KB-001;TN-MAT-001
ishani.kapoor62@example.com,3513.1,pending,2025-12-26,TN-CTRL-001;TN-COOL-001
abhiram.mitter290@example.com,3198.0,paid,2025-12-26,TN-HUB-001
adya.patla150@example.com,2699.1,paid,2025-12-26,TN-HEADSET-001
frado.raj146@example.com,1592.51,paid,2025-12-26,TN-MOUSE-001
aishani.apte400@example.com,1999.0,paid,2025-12-26,TN-CAM-001
darika.kala425@example.com,18999.0,paid,2025-12-26,TN-MON-001
mohammed.ramachandran161@example.com,8997.0,pending,2025-12-27,TN-HEADSET-001;TN-KB-001;TN-CTRL-001
kai.bassi130@example.com,7223.3,paid,2025-12-27,TN-SSD-001;TN-KB-001
benjamin.devi430@example.com,2499.0,cancelled,2025-12-27,TN-CTRL-001
rishi.tara249@example.com,3098.0,pending,2025-12-27,TN-STAND-001;TN-LIGHT-001
jyoti.dhingra382@example.com,9497.15,paid,2025-12-27,TN-KB-001;TN-HEADSET-001
darsh.sunder179@example.com,1573.24,paid,2025-12-27,TN-MOUSE-001
gavin.gade327@example.com,1519.05,paid,2025-12-27,TN-HUB-001
triveni.mallick245@example.com,6198.0,paid,2025-12-27,TN-SSD-001;TN-COOL-001
mason.koshy350@example.com,5098.0,refunded,2025-12-27,TN-HUB-001;TN-KB-001
kai.bassi130@example.com,5998.0,paid,2025-12-27,TN-HEADSET-001
watika.buch32@example.com,3726.24,paid,2025-12-27,PROMO-GIFTSET-01
bahadurjit.arora477@example.com,1469.44,paid,2025-12-27,TN-MOUSE-001
ayaan.krishnamurthy84@example.com,1519.05,paid,2025-12-27,TN-HUB-001
rushil.gopal375@example.com,3499.0,paid,2025-12-27,TN-KB-001
nitara.rajagopal224@example.com,5998.0,paid,2025-12-28,TN-HEADSET-001
dayamai.kamdar152@example.com,2498.0,paid,2025-12-28,TN-MAT-001;TN-HUB-001
nathaniel.bhardwaj405@example.com,3324.05,paid,2025-12-28,TN-KB-001
yamini.bir255@example.com,2499.0,paid,2025-12-28,TN-CTRL-001
nathaniel.narain420@example.com,8072.15,pending,2025-12-28,TN-HEADSET-001;TN-CTRL-001
imaran.buch454@example.com,2974.15,paid,2025-12-28,TN-KB-001
naksh.sampath334@example.com,4998.0,paid,2025-12-28,TN-MOUSE-001;TN-KB-001
rudra.ahuja254@example.com,3499.0,paid,2025-12-28,TN-KB-001
sarthak.rai273@example.com,19898.0,paid,2025-12-28,TN-MAT-001;TN-MON-001
jatin.kapoor6@example.com,1439.1,paid,2025-12-29,TN-HUB-001
falak.rege322@example.com,18999.0,paid,2025-12-29,TN-MON-001
ayaan.krishnamurthy84@example.com,2038.3,paid,2025-12-29,TN-COOL-001
ssidhu@example.net,1799.0,paid,2025-12-29,TN-LIGHT-001
victor.chada165@example.com,3228.1,refunded,2025-12-29,TN-MAT-001;TN-CTRL-001
matthew.shroff79@example.com,1899.05,paid,2025-12-29,TN-CAM-001
leela.parmer349@example.com,1348.11,paid,2025-12-29,TN-MOUSE-001
vidhi.gaba110@example.com,8495.0,paid,2025-12-29,TN-HUB-001;TN-CAM-001;TN-STAND-001
yashica.aurora418@example.com,5127.15,paid,2025-12-29,TN-HEADSET-001;TN-COOL-001
leela.swaminathan342@example.com,1390.71,paid,2025-12-29,TN-STAND-001
raagini.gade145@example.com,928.37,paid,2025-12-29,TN-MAT-001
samuel.rama476@example.com,6598.0,paid,2025-12-30,TN-SSD-001;TN-HUB-001
harsh.agrawal311@example.com,6836.2,paid,2025-12-30,TN-CAM-001;TN-LIGHT-001;TN-HUB-001
nathaniel.bhardwaj405@example.com,1241.53,paid,2025-12-30,TN-COOL-001
devika.mody133@example.com,3898.0,paid,2025-12-30,TN-HEADSET-001;TN-MAT-001
jyoti.dhingra382@example.com,2699.1,paid,2025-12-30,TN-HEADSET-001
anita.nayak283@example.com,4498.0,paid,2025-12-30,TN-CTRL-001;TN-CAM-001
chaitanya.bhatia403@example.com,18999.0,paid,2025-12-30,TN-MON-001
falan.johal217@example.com,7397.0,refunded,2025-12-30,TN-COOL-001;TN-SSD-001
gaurang.lad126@example.com,7498.0,paid,2025-12-30,TN-CTRL-001;TN-SSD-001
ganga.bumb383@example.com,3499.0,paid,2025-12-30,TN-KB-001
chakrika.kalla417@example.com,2974.15,paid,2025-12-30,TN-KB-001
leela.parmer349@example.com,20298.0,refunded,2025-12-30,TN-MON-001;TN-STAND-001
inaya.sawhney401@example.com,4999.0,failed,2025-12-30,TN-SSD-001
harrison.rana326@example.com,2999.0,paid,2025-12-30,TN-HEADSET-001
ishanvi.nagar113@example.com,1491.73,paid,2025-12-31,TN-MOUSE-001
lipika.chadha345@example.com,1344.54,paid,2025-12-31,TN-MOUSE-001
nimrat.vasa488@example.com,1799.0,paid,2025-12-31,TN-LIGHT-001
zaitra.bajaj58@example.com,2293.3,paid,2025-12-31,TN-COOL-001;TN-MOUSE-001
kashvi.narula269@example.com,1709.05,paid,2025-12-31,TN-LIGHT-001
pallavi.lal439@example.com,1709.05,failed,2025-12-31,TN-LIGHT-001
vincent.barad414@example.com,1799.0,refunded,2025-12-31,TN-LIGHT-001
kevin.suresh390@example.com,3058.3,cancelled,2025-12-31,TN-LIGHT-001
azad.muni268@example.com,2249.1,failed,2025-12-31,TN-CTRL-001
omya.boase4@example.com,1145.01,refunded,2025-12-31,TN-STAND-001
kashish.sekhon276@example.com,1066.77,paid,2025-12-31,TN-COOL-001
warinder.narang291@example.com,5887.15,paid,2025-12-31,TN-LIGHT-001;TN-MAT-001;TN-KB-001
chaman.varty385@example.com,3998.0,paid,2025-12-31,TN-CAM-001
saksham.mani448@example.com,2698.0,paid,2025-12-31,TN-COOL-001;TN-MOUSE-001
aachal.thakkar372@example.com,4499.1,paid,2025-12-31,TN-SSD-001
krisha.ganguly377@example.com,4797.0,cancelled,2025-12-31,TN-MOUSE-001;TN-LIGHT-001
falan.lanka172@example.com,5998.0,paid,2025-12-31,TN-HEADSET-001
waida.bandi252@example.com,4198.0,paid,2026-01-01,TN-HEADSET-001;TN-COOL-001
lipika.iyengar74@example.com,1286.09,paid,2026-01-01,TN-COOL-001
osalvi@example.net,4198.0,paid,2026-01-01,TN-COOL-001;TN-HEADSET-001
owen.oommen221@example.com,2998.0,paid,2026-01-01,TN-LIGHT-001;TN-COOL-001
qasim.muni323@example.com,5698.1,paid,2026-01-01,TN-CTRL-001;TN-KB-001
dhriti.lad484@example.com,18999.0,paid,2026-01-01,TN-MON-001
sarthak.puri51@example.com,18999.0,pending,2026-01-01,TN-MON-001
sathvik.lall373@example.com,1322.26,paid,2026-01-01,TN-STAND-001
advik.hegde406@example.com,4673.3,paid,2026-01-01,TN-HEADSET-001;TN-CTRL-001
hkala@example.org,1590.07,paid,2026-01-02,TN-MOUSE-001
leela.parmer349@example.com,5037.3,paid,2026-01-02,TN-STAND-001;TN-CTRL-001;TN-LIGHT-001
gabriel.sami457@example.com,3797.0,cancelled,2026-01-02,TN-CAM-001;TN-MAT-001
falak.gulati470@example.com,18049.05,paid,2026-01-02,TN-MON-001
vasatikaagate@example.net,1599.0,paid,2026-01-02,TN-HUB-001
lucky.sagar263@example.com,2499.0,failed,2026-01-02,TN-CTRL-001
ssidhu@example.net,2158.2,refunded,2026-01-02,TN-MOUSE-001;TN-MAT-001
watika.wali13@example.com,3598.0,paid,2026-01-03,TN-LIGHT-001
rajeshri.kapadia478@example.com,4798.0,paid,2026-01-03,TN-STAND-001;TN-KB-001
rishi.kashyap257@example.com,1519.05,paid,2026-01-03,TN-HUB-001
vivaangrewal@example.com,953.48,paid,2026-01-03,TN-MAT-001
jacob.ramakrishnan352@example.com,18999.0,paid,2026-01-04,TN-MON-001
ovyas@example.com,2374.05,refunded,2026-01-04,TN-CTRL-001
wridesh.sangha105@example.com,23998.0,paid,2026-01-04,TN-SSD-001;TN-MON-001
jyoti.dhingra382@example.com,1799.0,paid,2026-01-04,TN-LIGHT-001
leena.ratta230@example.com,4998.0,paid,2026-01-04,TN-CTRL-001
yauvani.hora293@example.com,2997.0,paid,2026-01-04,TN-MAT-001;TN-COOL-001
warda.ramaswamy140@example.com,4999.0,paid,2026-01-04,TN-SSD-001
faris.sethi412@example.com,1040.54,paid,2026-01-04,OLD-BUNDLE-2024
hemangini.sekhon68@example.com,1709.05,pending,2026-01-04,TN-LIGHT-001
chaitanya.bhatia403@example.com,1519.05,paid,2026-01-04,TN-HUB-001
veda.bhatnagar325@example.com,1978.2,failed,2026-01-04,TN-MAT-001;TN-STAND-001
bimala.shanker185@example.com,2548.3,paid,2026-01-05,TN-MOUSE-001
oni32@example.com,1999.0,paid,2026-01-05,TN-CAM-001
riya.mutti104@example.com,1799.0,paid,2026-01-05,TN-LIGHT-001
arya.thakkar155@example.com,17099.1,paid,2026-01-05,TN-MON-001
samesh.jani434@example.com,2608.2,paid,2026-01-05,TN-STAND-001;TN-HUB-001
vasatikaagate@example.net,23998.0,refunded,2026-01-05,TN-SSD-001;TN-MON-001
janya.buch69@example.com,941.93,paid,2026-01-05,TN-MAT-001
hredhaan.edwin428@example.com,849.66,paid,2026-01-06,TN-MAT-001
jatin.kapoor6@example.com,3898.0,paid,2026-01-06,TN-HEADSET-001;TN-MAT-001
sarthak.rai273@example.com,1198.01,paid,2026-01-06,TN-COOL-001
lakshit.mangat210@example.com,1529.15,paid,2026-01-06,TN-LIGHT-001
jatin.kapoor6@example.com,4697.0,paid,2026-01-07,TN-MOUSE-001;TN-CAM-001;TN-COOL-001
oviya.tara299@example.com,3998.0,paid,2026-01-07,TN-CTRL-001;TN-MOUSE-001
maanas.chaudry56@example.com,1348.95,paid,2026-01-07,TN-STAND-001
yashica.kota101@example.com,1798.0,pending,2026-01-07,TN-MAT-001
watika.wali13@example.com,4499.1,paid,2026-01-07,TN-SSD-001
kamya.lanka381@example.com,2249.1,pending,2026-01-07,TN-CTRL-001
yatin.balakrishnan247@example.com,2849.05,paid,2026-01-07,TN-HEADSET-001
rishi.kashyap257@example.com,5897.0,paid,2026-01-07,TN-CTRL-001;TN-MAT-001
hemangini.chad73@example.com,4083.1,paid,2026-01-08,TN-CTRL-001;TN-LIGHT-001
rushil.dey142@example.com,2124.15,cancelled,2026-01-08,TN-CTRL-001
ijaya.narain462@example.com,2468.1,paid,2026-01-08,TN-STAND-001
balveer.agarwal238@example.com,1424.11,paid,2026-01-08,TN-MOUSE-001
leena.ratta230@example.com,1359.15,refunded,2026-01-09,TN-HUB-001
joshua.bali232@example.com,36952.15,pending,2026-01-09,TN-MAT-001;TN-MON-001
ebhardwaj@example.com,825.91,cancelled,2026-01-09,TN-MAT-001
ubika.bains479@example.com,1382.88,paid,2026-01-10,TN-STAND-001
devika.parikh330@example.com,2999.0,paid,2026-01-10,TN-HEADSET-001
falan.johal217@example.com,13485.25,paid,2026-01-10,TN-STAND-001;TN-SSD-001;TN-HUB-001
kamya.jhaveri458@example.com,1439.1,paid,2026-01-11,TN-HUB-001
sarthak.rai273@example.com,1799.1,paid,2026-01-11,TN-CAM-001
devika.parikh330@example.com,44996.0,paid,2026-01-11,TN-MON-001;TN-SSD-001;TN-CAM-001
george.madan229@example.com,3598.0,paid,2026-01-11,TN-LIGHT-001
warda.ramaswamy140@example.com,18999.0,paid,2026-01-11,TN-MON-001
ronith.raman332@example.com,2374.05,paid,2026-01-11,TN-CTRL-001
ekansh.batra431@example.com,3598.0,paid,2026-01-11,TN-LIGHT-001
chatura.thaman365@example.com,6496.0,pending,2026-01-11,TN-LIGHT-001;TN-STAND-001;TN-HUB-001
amaira.sarin416@example.com,37998.0,failed,2026-01-11,TN-MON-001
balvan.jani321@example.com,5197.0,paid,2026-01-11,TN-CTRL-001;TN-COOL-001;TN-MOUSE-001
bsundaram@example.net,3958.2,paid,2026-01-12,TN-MAT-001;TN-KB-001
aachal.thakkar372@example.com,1799.1,paid,2026-01-12,TN-CAM-001
yahvi.wadhwa228@example.com,4998.0,paid,2026-01-12,TN-HEADSET-001;TN-CAM-001
abhiram.mitter290@example.com,3238.2,paid,2026-01-12,TN-CAM-001;TN-HUB-001
damini.salvi353@example.com,1799.0,paid,2026-01-12,TN-LIGHT-001
bina.varty181@example.com,1561.34,paid,2026-01-12,TN-MOUSE-001
balvan.jani321@example.com,1899.05,paid,2026-01-12,TN-CAM-001
frado.joshi298@example.com,2718.3,refunded,2026-01-12,TN-COOL-001;TN-CAM-001
shravya.ravi194@example.com,18999.0,paid,2026-01-12,TN-MON-001
gabriel.randhawa76@example.com,1529.15,paid,2026-01-12,TN-LIGHT-001
zehaan.devan108@example.com,2878.2,failed,2026-01-12,TN-HUB-001
idika.bhagat143@example.com,4499.1,failed,2026-01-12,TN-SSD-001
darika.kala425@example.com,4897.0,paid,2026-01-13,TN-CAM-001;TN-HUB-001;TN-STAND-001
banjeet.de363@example.com,18999.0,refunded,2026-01-13,TN-MON-001
anvi.shan371@example.com,2374.05,paid,2026-01-13,TN-CTRL-001
vrishti.cherian490@example.com,2124.15,cancelled,2026-01-13,TN-CTRL-001
benjamin.deol166@example.com,2999.0,paid,2026-01-13,TN-HEADSET-001
eshana.lad86@example.com,36098.1,refunded,2026-01-13,TN-MON-001
shravya.char398@example.com,6287.45,paid,2026-01-14,TN-COOL-001;TN-SSD-001
jyoti.dhingra382@example.com,1999.0,paid,2026-01-14,TN-CAM-001
saumya.kothari235@example.com,1331.58,paid,2026-01-14,TN-MOUSE-001
falak.rege322@example.com,3398.0,paid,2026-01-14,TN-LIGHT-001;TN-HUB-001
girish.rattan456@example.com,1999.0,failed,2026-01-14,TN-CAM-001
urmi.sachdeva212@example.com,960.68,paid,2026-01-14,TN-MAT-001
yahvi.wadhwa228@example.com,1599.0,paid,2026-01-14,TN-HUB-001
sathvik.lall373@example.com,1439.1,pending,2026-01-14,TN-HUB-001
imaran.buch454@example.com,1993.1,paid,2026-01-14,TN-MAT-001;TN-COOL-001
aarna.jaggi223@example.com,3398.0,paid,2026-01-14,TN-LIGHT-001;TN-HUB-001
gautami.lall415@example.com,4098.0,paid,2026-01-14,TN-CTRL-001;TN-HUB-001
benjamin.ratta348@example.com,3498.0,paid,2026-01-14,TN-MOUSE-001;TN-CAM-001
januja.iyengar432@example.com,993.12,paid,2026-01-14,TN-MAT-001
rayaan.malhotra96@example.com,1373.93,paid,2026-01-15,TN-STAND-001
shravya.ravi194@example.com,22097.0,paid,2026-01-15,TN-MON-001;TN-STAND-001;TN-LIGHT-001
adweta.parsa189@example.com,2499.0,failed,2026-01-15,TN-CTRL-001
nathaniel.narain420@example.com,2378.3,refunded,2026-01-15,TN-HUB-001;TN-COOL-001
benjamin.deol166@example.com,7497.0,paid,2026-01-15,TN-COOL-001;TN-STAND-001;TN-SSD-001
rajata.venkataraman444@example.com,1350.86,paid,2026-01-15,TN-STAND-001
dev.nori282@example.com,6172.15,paid,2026-01-15,TN-CTRL-001;TN-MOUSE-001
isaac.chaudhary241@example.com,2548.3,paid,2026-01-15,TN-MOUSE-001
zehaan.devan108@example.com,9498.1,paid,2026-01-16,TN-SSD-001
urvi.palla80@example.com,4927.45,paid,2026-01-16,TN-MOUSE-001;TN-LIGHT-001;TN-CTRL-001
panini.prabhakar251@example.com,7648.2,paid,2026-01-16,TN-SSD-001;TN-KB-001
damini.salvi353@example.com,16913.3,paid,2026-01-16,TN-MON-001;TN-MAT-001
falan.johal217@example.com,6998.0,failed,2026-01-16,TN-CAM-001;TN-SSD-001
triveni.mallick245@example.com,3418.2,paid,2026-01-16,TN-CAM-001;TN-LIGHT-001
frado.raj146@example.com,3133.1,failed,2026-01-16,TN-LIGHT-001;TN-MOUSE-001
mugdha.jani208@example.com,939.52,paid,2026-01-16,TN-MAT-001
jai.bhatia93@example.com,2499.0,paid,2026-01-16,TN-CTRL-001
manya.rao43@example.com,18999.0,paid,2026-01-16,TN-MON-001
vincent.barad414@example.com,2499.0,paid,2026-01-17,TN-CTRL-001
triveni.gaba336@example.com,2374.05,paid,2026-01-17,TN-CTRL-001
nicholas.choudhary47@example.com,2849.05,paid,2026-01-17,TN-HEADSET-001
hamsini.bhatia226@example.com,5698.1,paid,2026-01-17,TN-HEADSET-001
bimala.shanker185@example.com,2698.0,paid,2026-01-17,TN-LIGHT-001;TN-MAT-001
rachana.muni231@example.com,2499.0,paid,2026-01-17,TN-CTRL-001
abha.keer419@example.com,2849.05,cancelled,2026-01-17,TN-HEADSET-001
dayita.munshi386@example.com,2974.15,paid,2026-01-18,TN-KB-001
darika.kala425@example.com,4798.0,paid,2026-01-18,TN-KB-001;TN-STAND-001
yauvani.gokhale316@example.com,1359.15,paid,2026-01-18,TN-HUB-001
samaksh.sem102@example.com,1599.0,paid,2026-01-18,TN-HUB-001
leela.parmer349@example.com,24396.0,failed,2026-01-18,TN-HEADSET-001;TN-COOL-001;TN-MON-001
saumya.kothari235@example.com,953.26,paid,2026-01-19,TN-MAT-001
tanmayi.boase170@example.com,1594.91,paid,2026-01-19,TN-MOUSE-001
rachana.muni231@example.com,4999.0,pending,2026-01-19,TN-SSD-001
bahadurjit.arora477@example.com,7796.0,cancelled,2026-01-20,TN-HEADSET-001;TN-MAT-001
ishani.bhalla498@example.com,20398.3,failed,2026-01-20,TN-SSD-001;TN-MON-001
raghav.pradhan11@example.com,2999.0,paid,2026-01-20,TN-HEADSET-001
viraj.arora38@example.com,2098.0,cancelled,2026-01-20,TN-MAT-001;TN-COOL-001
ubika.bains479@example.com,1445.04,paid,2026-01-20,TN-MOUSE-001
isaac.chaudhary241@example.com,2787.18,paid,2026-01-20,OLD-BUNDLE-2024
kamya.jhaveri458@example.com,4565.13,pending,2026-01-20,PROMO-GIFTSET-01
aayush.dhingra40@example.com,2374.05,paid,2026-01-20,TN-CTRL-001
udant.hayer63@example.com,1565.8,paid,2026-01-21,TN-MOUSE-001
neel.sankar111@example.com,3198.0,paid,2026-01-21,TN-HUB-001
zarna.tailor65@example.com,1439.1,paid,2026-01-21,TN-HUB-001
naksh.sampath334@example.com,21697.0,cancelled,2026-01-21,TN-MOUSE-001;TN-MON-001;TN-COOL-001
zayyan.palan52@example.com,1899.05,paid,2026-01-21,TN-CAM-001
ati.loyal303@example.com,2549.15,paid,2026-01-21,TN-HEADSET-001
oscar.kaur300@example.com,5098.3,refunded,2026-01-21,TN-HEADSET-001
saumya.kothari235@example.com,4999.0,paid,2026-01-21,TN-SSD-001
onveer.bhavsar341@example.com,9022.15,paid,2026-01-22,TN-SSD-001;TN-MOUSE-001;TN-HEADSET-001
bahadurjit.arora477@example.com,1599.0,paid,2026-01-22,TN-HUB-001
ikbal.chhabra475@example.com,2974.15,paid,2026-01-22,TN-KB-001
yamini.bir255@example.com,1799.0,paid,2026-01-22,TN-LIGHT-001
yatin.balakrishnan247@example.com,1899.05,paid,2026-01-22,TN-CAM-001
elijah.wason1@example.com,2499.0,paid,2026-01-22,TN-CTRL-001
benjamin.barad351@example.com,11797.0,paid,2026-01-22,TN-SSD-001;TN-LIGHT-001
indali.salvi272@example.com,37998.0,paid,2026-01-22,TN-MON-001
yahvi.soni442@example.com,5506.2,paid,2026-01-23,TN-LIGHT-001;TN-STAND-001;TN-MAT-001
jalsa.sangha202@example.com,1619.1,paid,2026-01-23,TN-LIGHT-001
amara.mitra467@example.com,18049.05,paid,2026-01-23,TN-MON-001
indali.kunda440@example.com,3298.0,paid,2026-01-23,TN-LIGHT-001;TN-MOUSE-001
falak.gulati470@example.com,36098.1,pending,2026-01-23,TN-MON-001
pahal.kuruvilla121@example.com,2123.3,paid,2026-01-23,TN-COOL-001;TN-STAND-001
falak.rege322@example.com,3098.0,paid,2026-01-23,TN-STAND-001;TN-LIGHT-001
harrison.shan493@example.com,2278.1,paid,2026-01-24,TN-COOL-001
ikbal.shankar237@example.com,32298.3,paid,2026-01-24,TN-MON-001
ijaya.mander340@example.com,7297.0,paid,2026-01-24,TN-KB-001;TN-CAM-001;TN-LIGHT-001
tristan.bhavsar127@example.com,1435.26,paid,2026-01-24,TN-MOUSE-001
veer.cheema118@example.com,1619.1,paid,2026-01-24,TN-LIGHT-001
maanav.madan399@example.com,5013.3,paid,2026-01-24,TN-SSD-001;TN-MAT-001
samesh.kashyap173@example.com,9855.75,paid,2026-01-24,TN-CAM-001;TN-STAND-001;TN-KB-001
yauvani.patla389@example.com,4999.0,paid,2026-01-24,TN-SSD-001
upkaar.cheema413@example.com,1999.0,paid,2026-01-25,TN-CAM-001
advik.hegde406@example.com,29995.0,paid,2026-01-25,TN-CAM-001;TN-MON-001;TN-KB-001
urmi.sachdeva212@example.com,4598.0,paid,2026-01-25,TN-HUB-001;TN-HEADSET-001
eiravati.pradhan374@example.com,7311.2,pending,2026-01-25,TN-CTRL-001;TN-HUB-001;TN-LIGHT-001
alka.magar119@example.com,956.14,paid,2026-01-25,TN-MAT-001
reyansh.kohli220@example.com,1799.1,paid,2026-01-26,TN-CAM-001
kala.nagar41@example.com,16149.15,paid,2026-01-26,TN-MON-001
mohammed.ramachandran161@example.com,18999.0,paid,2026-01-26,TN-MON-001
saumya.kothari235@example.com,1430.01,pending,2026-01-26,TN-MOUSE-001
victor.chada165@example.com,1999.0,paid,2026-01-26,TN-CAM-001
veda.bhatnagar325@example.com,5497.0,failed,2026-01-26,TN-MOUSE-001;TN-CTRL-001
idika.bhagat143@example.com,2999.0,paid,2026-01-27,TN-HEADSET-001
thomas.sethi218@example.com,2499.0,paid,2026-01-27,TN-CTRL-001
panini.prabhakar251@example.com,1394.07,paid,2026-01-27,TN-STAND-001
orinder.dhaliwal92@example.com,2038.3,paid,2026-01-27,TN-COOL-001
vidhi.gaba110@example.com,1798.0,paid,2026-01-27,TN-MAT-001
frado.raj146@example.com,1555.03,cancelled,2026-01-27,TN-MOUSE-001
samesh.kashyap173@example.com,1230.21,paid,2026-01-27,TN-COOL-001
damini.salvi353@example.com,5847.3,paid,2026-01-27,TN-HEADSET-001;TN-CAM-001;TN-MOUSE-001
chaitanya.bhatia403@example.com,3133.1,refunded,2026-01-27,TN-CAM-001;TN-STAND-001
nathan.mander452@example.com,1125.13,paid,2026-01-27,TN-COOL-001
banjeet.de363@example.com,3098.0,paid,2026-01-27,TN-STAND-001;TN-LIGHT-001
samaksh.sem102@example.com,2499.0,paid,2026-01-27,TN-CTRL-001
vrishti.shroff357@example.com,39797.0,failed,2026-01-28,TN-MON-001;TN-LIGHT-001
onkar.datta78@example.com,9497.0,paid,2026-01-28,TN-SSD-001;TN-HEADSET-001;TN-MOUSE-001
alka.magar119@example.com,4318.2,cancelled,2026-01-28,TN-HEADSET-001;TN-LIGHT-001
rushil.brahmbhatt176@example.com,1799.0,paid,2026-01-28,TN-LIGHT-001
neel.sankar111@example.com,9497.0,paid,2026-01-28,TN-SSD-001;TN-HEADSET-001;TN-MOUSE-001
banjeet.de363@example.com,2498.0,failed,2026-01-28,TN-STAND-001;TN-COOL-001
eshana.tiwari99@example.com,6197.0,paid,2026-01-28,TN-COOL-001;TN-CAM-001;TN-HEADSET-001
yashasvi.dewan164@example.com,18999.0,pending,2026-01-28,TN-MON-001
pranav.saraf75@example.com,4407.3,paid,2026-01-29,TN-LIGHT-001;TN-MOUSE-001;TN-HUB-001
pallavi.lal439@example.com,23997.0,failed,2026-01-29,TN-MON-001;TN-CTRL-001
rishi.kashyap257@example.com,20897.15,paid,2026-01-29,TN-MON-001;TN-MOUSE-001
darsh.sunder179@example.com,1899.05,refunded,2026-01-29,TN-CAM-001
timothy.bhatti369@example.com,1519.05,paid,2026-01-29,TN-HUB-001
zehaan.pradhan200@example.com,10256.2,paid,2026-01-29,TN-KB-001;TN-CTRL-001;TN-STAND-001
elijah.dalal19@example.com,8498.0,cancelled,2026-01-30,TN-KB-001;TN-SSD-001
